trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
177,False,"{'a': 0.4, 'e': 0.984376353409469}",20,13,5.051102807555951,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.4, 'e': 0.9841997840095373}",25,3,-171.78742558563732,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 3}",1
179,False,"{'a': 0.4, 'e': 0.9840222304099036}",30,12,-85.655709206708,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 1}",1
180,False,"{'a': 0.4, 'e': 0.9838436927881214}",20,4,-76.32955135043461,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 1}",1
181,False,"{'a': 0.4, 'e': 0.9836641713227284}",30,0,-197.99169664583246,"{0: 16, 1: 5, 2: 5, 3: 1, 4: 3}",0
182,False,"{'a': 0.4, 'e': 0.9834836661932461}",30,0,-146.48895951324099,"{0: 18, 1: 3, 2: 5, 3: 3, 4: 1}",0
183,False,"{'a': 0.4, 'e': 0.9833021775801796}",20,0,-51.22994067097861,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
184,False,"{'a': 0.4, 'e': 0.9831197056650174}",35,22,-15.481758554095741,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
185,False,"{'a': 0.4, 'e': 0.9829362506302315}",30,0,-68.18395072344711,"{0: 19, 1: 5, 2: 6, 3: 0, 4: 0}",0
186,False,"{'a': 0.4, 'e': 0.9827518126592768}",25,0,-125.39661944694045,"{0: 14, 1: 1, 2: 8, 3: 1, 4: 1}",0
187,False,"{'a': 0.4, 'e': 0.9825663919365915}",20,0,-47.059667030594056,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
188,False,"{'a': 0.4, 'e': 0.9823799886475959}",25,0,-84.36584567671778,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
189,False,"{'a': 0.4, 'e': 0.9821926029786937}",20,0,-80.5190081814889,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
190,False,"{'a': 0.4, 'e': 0.9820042351172703}",25,0,-144.6765840660014,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
191,False,"{'a': 0.4, 'e': 0.9818148852516937}",20,0,-220.45331394610855,"{0: 9, 1: 0, 2: 5, 3: 3, 4: 3}",0
192,False,"{'a': 0.4, 'e': 0.9816245535713135}",30,0,-137.4520457809852,"{0: 21, 1: 2, 2: 3, 3: 2, 4: 2}",0
193,False,"{'a': 0.4, 'e': 0.9814332402664617}",25,0,-113.17151220030141,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
194,False,"{'a': 0.4, 'e': 0.9812409455284513}",25,0,-107.2511998618667,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
195,False,"{'a': 0.4, 'e': 0.9810476695495772}",20,0,-45.77010259139374,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
196,False,"{'a': 0.4, 'e': 0.9808534125231153}",30,0,-169.89718478512415,"{0: 20, 1: 2, 2: 4, 3: 1, 4: 3}",0
197,False,"{'a': 0.4, 'e': 0.9806581746433227}",20,0,-93.66128619491684,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
198,False,"{'a': 0.4, 'e': 0.9804619561054371}",25,2,-57.10945459550543,"{0: 17, 1: 0, 2: 4, 3: 2, 4: 0}",1
199,False,"{'a': 0.4, 'e': 0.9802647571056771}",20,0,-107.10618158995936,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
200,False,"{'a': 0.4, 'e': 0.9800665778412416}",25,0,-149.10044011675396,"{0: 15, 1: 5, 2: 2, 3: 0, 4: 3}",0
201,False,"{'a': 0.4, 'e': 0.97986741851031}",25,6,-59.32187713481439,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 1}",1
202,False,"{'a': 0.4, 'e': 0.9796672793120416}",25,0,-122.56085397880085,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
203,False,"{'a': 0.4, 'e': 0.9794661604465754}",30,0,-188.6446968823639,"{0: 15, 1: 3, 2: 9, 3: 1, 4: 2}",0
204,False,"{'a': 0.4, 'e': 0.9792640621150305}",20,0,-184.21895844255434,"{0: 6, 1: 4, 2: 7, 3: 1, 4: 2}",0
205,False,"{'a': 0.4, 'e': 0.9790609845195051}",30,0,-184.77153158676765,"{0: 18, 1: 5, 2: 3, 3: 1, 4: 3}",0
206,False,"{'a': 0.4, 'e': 0.9788569278630767}",25,0,-163.17872607607197,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
207,False,"{'a': 0.4, 'e': 0.978651892349802}",20,0,-71.95863371913993,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
208,False,"{'a': 0.4, 'e': 0.9784458781847165}",20,5,-81.00161759260077,"{0: 8, 1: 1, 2: 5, 3: 0, 4: 1}",1
209,False,"{'a': 0.4, 'e': 0.9782388855738344}",20,0,-83.84977789346853,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
210,False,"{'a': 0.4, 'e': 0.9780309147241483}",25,14,-82.5188940441295,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 2}",1
211,False,"{'a': 0.4, 'e': 0.9778219658436289}",25,0,-62.34813585811281,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
212,False,"{'a': 0.4, 'e': 0.9776120391412251}",20,0,-62.72165050805865,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
213,False,"{'a': 0.4, 'e': 0.9774011348268636}",20,0,-95.24680846273318,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
214,False,"{'a': 0.4, 'e': 0.9771892531114489}",20,2,-113.59796951098673,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 3}",1
215,False,"{'a': 0.4, 'e': 0.9769763942068623}",20,0,-38.49937046766162,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
216,False,"{'a': 0.4, 'e': 0.9767625583259631}",20,0,-102.09490106934834,"{0: 14, 1: 3, 2: 0, 3: 1, 4: 2}",0
217,False,"{'a': 0.4, 'e': 0.976547745682587}",20,0,-26.46211363433693,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
218,False,"{'a': 0.4, 'e': 0.9763319564915464}",25,0,-86.62071548655565,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
219,False,"{'a': 0.4, 'e': 0.9761151909686308}",20,0,-69.44382007018137,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
220,False,"{'a': 0.4, 'e': 0.9758974493306055}",25,0,-87.15536649433795,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
221,False,"{'a': 0.4, 'e': 0.9756787317952123}",25,0,-187.14812609163417,"{0: 13, 1: 1, 2: 7, 3: 2, 4: 2}",0
222,False,"{'a': 0.4, 'e': 0.9754590385811684}",30,0,-120.34129363786224,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 2}",0
223,False,"{'a': 0.4, 'e': 0.9752383699081674}",30,15,-95.28129443690707,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 2}",1
224,False,"{'a': 0.4, 'e': 0.9750167259968777}",30,0,-173.50961183597929,"{0: 20, 1: 1, 2: 5, 3: 1, 4: 3}",0
225,False,"{'a': 0.4, 'e': 0.9747941070689433}",20,0,-114.23281243814243,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
226,False,"{'a': 0.4, 'e': 0.974570513346983}",20,0,-54.72092112237336,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
227,False,"{'a': 0.4, 'e': 0.9743459450545906}",20,0,-53.10417785718784,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
228,False,"{'a': 0.4, 'e': 0.9741204024163344}",20,0,-205.43873533583354,"{0: 9, 1: 3, 2: 4, 3: 0, 4: 4}",0
229,False,"{'a': 0.4, 'e': 0.9738938856577568}",30,0,-103.35297575016466,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
230,False,"{'a': 0.4, 'e': 0.9736663950053749}",30,0,-157.0834203940983,"{0: 19, 1: 3, 2: 4, 3: 2, 4: 2}",0
231,False,"{'a': 0.4, 'e': 0.9734379306866789}",20,8,-50.93366744207246,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
232,False,"{'a': 0.4, 'e': 0.9732084929301336}",20,0,-59.351724953924965,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
233,False,"{'a': 0.4, 'e': 0.9729780819651762}",20,0,-85.24563023388187,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
234,False,"{'a': 0.4, 'e': 0.9727466980222181}",25,0,-212.95461642781825,"{0: 13, 1: 3, 2: 5, 3: 0, 4: 4}",0
235,False,"{'a': 0.4, 'e': 0.972514341332643}",20,0,-136.00830195221494,"{0: 9, 1: 5, 2: 4, 3: 0, 4: 2}",0
236,False,"{'a': 0.4, 'e': 0.9722810121288076}",25,7,-6.212912931063203,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
237,False,"{'a': 0.4, 'e': 0.9720467106440411}",30,0,-318.9881222491838,"{0: 14, 1: 4, 2: 3, 3: 4, 4: 5}",0
238,False,"{'a': 0.4, 'e': 0.971811437112645}",20,13,-22.179462088804847,"{0: 4, 1: 0, 2: 3, 3: 0, 4: 0}",1
239,False,"{'a': 0.4, 'e': 0.9715751917698927}",20,4,-43.15396058230467,"{0: 9, 1: 4, 2: 2, 3: 1, 4: 0}",1
240,False,"{'a': 0.4, 'e': 0.9713379748520297}",20,0,-123.37367292883093,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
241,False,"{'a': 0.4, 'e': 0.9710997865962726}",20,0,-128.52045654434457,"{0: 9, 1: 2, 2: 7, 3: 1, 4: 1}",0
242,False,"{'a': 0.4, 'e': 0.97086062724081}",20,0,-33.126949241729655,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
243,False,"{'a': 0.4, 'e': 0.970620497024801}",25,0,-149.6391209037291,"{0: 12, 1: 2, 2: 9, 3: 1, 4: 1}",0
244,False,"{'a': 0.4, 'e': 0.9703793961883759}",35,0,-214.925832153687,"{0: 22, 1: 1, 2: 7, 3: 2, 4: 3}",0
245,False,"{'a': 0.4, 'e': 0.9701373249726354}",25,0,-152.8386160691753,"{0: 13, 1: 2, 2: 8, 3: 0, 4: 2}",0
246,False,"{'a': 0.4, 'e': 0.9698942836196508}",25,0,-143.78943058380213,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
247,False,"{'a': 0.4, 'e': 0.9696502723724634}",25,0,-65.38806650439763,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
248,False,"{'a': 0.4, 'e': 0.9694052914750845}",30,0,-124.9387904583826,"{0: 15, 1: 8, 2: 5, 3: 1, 4: 1}",0
249,False,"{'a': 0.4, 'e': 0.9691593411724948}",30,0,-162.55462606999941,"{0: 18, 1: 3, 2: 5, 3: 2, 4: 2}",0
250,False,"{'a': 0.4, 'e': 0.9689124217106447}",20,0,-88.01061018102007,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
251,False,"{'a': 0.4, 'e': 0.9686645333364537}",20,0,-39.18374515774608,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
252,False,"{'a': 0.4, 'e': 0.9684156762978101}",20,0,-51.654292397082514,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
253,False,"{'a': 0.4, 'e': 0.9681658508435709}",30,0,-74.17117229325385,"{0: 20, 1: 4, 2: 5, 3: 1, 4: 0}",0
254,False,"{'a': 0.4, 'e': 0.9679150572235615}",20,0,-115.3792010051909,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
255,False,"{'a': 0.4, 'e': 0.9676632956885756}",30,0,-88.44440488768464,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 1}",1
256,False,"{'a': 0.4, 'e': 0.9674105664903746}",20,0,-36.56311196280585,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
257,False,"{'a': 0.4, 'e': 0.9671568698816877}",25,0,-157.65269927031997,"{0: 13, 1: 2, 2: 6, 3: 3, 4: 1}",0
258,False,"{'a': 0.4, 'e': 0.9669022061162116}",30,16,-37.501004313513874,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 0}",1
259,False,"{'a': 0.4, 'e': 0.9666465754486098}",35,0,-41.61658561791722,"{0: 25, 1: 5, 2: 5, 3: 0, 4: 0}",0
260,False,"{'a': 0.4, 'e': 0.9663899781345132}",25,0,-159.46381469601147,"{0: 13, 1: 5, 2: 3, 3: 2, 4: 2}",0
261,False,"{'a': 0.4, 'e': 0.966132414430519}",20,4,-40.28579340966087,"{0: 9, 1: 4, 2: 3, 3: 0, 4: 0}",1
262,False,"{'a': 0.4, 'e': 0.9658738845941909}",25,1,-36.42537477571957,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 0}",1
263,False,"{'a': 0.4, 'e': 0.9656143888840587}",20,0,-135.2353280860813,"{0: 11, 1: 1, 2: 4, 3: 3, 4: 1}",0
264,False,"{'a': 0.4, 'e': 0.965353927559618}",30,0,-140.0955119325268,"{0: 21, 1: 2, 2: 3, 3: 2, 4: 2}",0
265,False,"{'a': 0.4, 'e': 0.9650925008813303}",20,0,-83.42988494571802,"{0: 9, 1: 3, 2: 8, 3: 0, 4: 0}",0
266,False,"{'a': 0.4, 'e': 0.9648301091106221}",35,0,-209.89246605604103,"{0: 18, 1: 7, 2: 6, 3: 1, 4: 3}",0
267,False,"{'a': 0.4, 'e': 0.9645667525098851}",20,0,-113.4965286046153,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
268,False,"{'a': 0.4, 'e': 0.9643024313424761}",25,0,-223.71683176425194,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 5}",0
269,False,"{'a': 0.4, 'e': 0.964037145872716}",25,0,-44.33681123441632,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
270,False,"{'a': 0.4, 'e': 0.9637708963658905}",25,0,-140.28636091852812,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
271,False,"{'a': 0.4, 'e': 0.9635036830882489}",30,10,-72.69044395424771,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",1
272,False,"{'a': 0.4, 'e': 0.9632355063070045}",25,0,-128.42787751190485,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
273,False,"{'a': 0.4, 'e': 0.962966366290334}",20,0,-56.32415424616833,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
274,False,"{'a': 0.4, 'e': 0.9626962633073776}",30,0,-256.70948218812043,"{0: 16, 1: 2, 2: 6, 3: 2, 4: 4}",0
275,False,"{'a': 0.4, 'e': 0.962425197628238}",20,0,-46.20812089507797,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
276,False,"{'a': 0.4, 'e': 0.9621531695239809}",20,0,-74.15695851509243,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
277,False,"{'a': 0.4, 'e': 0.9618801792666346}",25,0,-84.94304844220457,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
278,False,"{'a': 0.4, 'e': 0.9616062271291891}",25,0,-206.74389296021957,"{0: 12, 1: 5, 2: 4, 3: 0, 4: 4}",0
279,False,"{'a': 0.4, 'e': 0.9613313133855966}",25,0,-180.0633985102328,"{0: 9, 1: 4, 2: 9, 3: 2, 4: 1}",0
280,False,"{'a': 0.4, 'e': 0.9610554383107709}",25,0,-194.77433951434205,"{0: 14, 1: 2, 2: 4, 3: 2, 4: 3}",0
281,False,"{'a': 0.4, 'e': 0.960778602180587}",20,5,-121.95826186660696,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 3}",1
282,False,"{'a': 0.4, 'e': 0.9605008052718809}",20,0,-184.4011966184753,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 4}",0
283,False,"{'a': 0.4, 'e': 0.9602220478624496}",20,0,-73.1058292060795,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
284,False,"{'a': 0.4, 'e': 0.9599423302310505}",20,0,-146.78297247653893,"{0: 8, 1: 5, 2: 5, 3: 0, 4: 2}",0
285,False,"{'a': 0.4, 'e': 0.9596616526574011}",20,0,-123.99443052763554,"{0: 8, 1: 4, 2: 7, 3: 0, 4: 1}",0
286,False,"{'a': 0.4, 'e': 0.959380015422179}",20,0,-52.74082983277608,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
287,False,"{'a': 0.4, 'e': 0.9590974188070215}",30,0,-150.68907503312136,"{0: 17, 1: 3, 2: 8, 3: 0, 4: 2}",0
288,False,"{'a': 0.4, 'e': 0.9588138630945251}",30,0,-219.93319768370526,"{0: 13, 1: 3, 2: 10, 3: 2, 4: 2}",0
289,False,"{'a': 0.4, 'e': 0.9585293485682455}",25,0,-197.7937235967146,"{0: 11, 1: 2, 2: 8, 3: 2, 4: 2}",0
290,False,"{'a': 0.4, 'e': 0.9582438755126972}",20,0,-158.4426718885236,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
291,False,"{'a': 0.4, 'e': 0.9579574442133532}",30,0,-223.92149940717476,"{0: 17, 1: 2, 2: 7, 3: 0, 4: 4}",0
292,False,"{'a': 0.4, 'e': 0.9576700549566448}",30,0,-209.35857227682774,"{0: 19, 1: 1, 2: 5, 3: 1, 4: 4}",0
293,False,"{'a': 0.4, 'e': 0.9573817080299614}",25,14,-59.69009856651948,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 1}",1
294,False,"{'a': 0.4, 'e': 0.9570924037216496}",35,0,-150.50371455834278,"{0: 24, 1: 4, 2: 4, 3: 0, 4: 3}",0
295,False,"{'a': 0.4, 'e': 0.9568021423210139}",25,0,-102.68978162600523,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
296,False,"{'a': 0.4, 'e': 0.9565109241183156}",25,0,-112.78620600326008,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
297,False,"{'a': 0.4, 'e': 0.9562187494047729}",30,7,-57.62555229035961,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 1}",1
298,False,"{'a': 0.4, 'e': 0.9559256184725605}",20,0,-92.95040548998422,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
299,False,"{'a': 0.4, 'e': 0.9556315316148092}",30,0,-95.26144819625901,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
300,False,"{'a': 0.4, 'e': 0.955336489125606}",20,2,-38.870560476062025,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 0}",1
301,False,"{'a': 0.4, 'e': 0.9550404912999932}",25,0,-114.40105155810447,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
302,False,"{'a': 0.4, 'e': 0.9547435384339689}",20,12,-69.02026662616295,"{0: 4, 1: 1, 2: 1, 3: 1, 4: 1}",1
303,False,"{'a': 0.4, 'e': 0.9544456308244855}",25,0,-147.88528708082418,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
304,False,"{'a': 0.4, 'e': 0.9541467687694509}",30,0,-133.42763019717324,"{0: 18, 1: 2, 2: 7, 3: 2, 4: 1}",0
305,False,"{'a': 0.4, 'e': 0.9538469525677271}",25,0,-112.41864004750417,"{0: 16, 1: 3, 2: 2, 3: 3, 4: 1}",0
306,False,"{'a': 0.4, 'e': 0.9535461825191301}",30,0,-246.32634870409817,"{0: 18, 1: 0, 2: 5, 3: 3, 4: 4}",0
307,False,"{'a': 0.4, 'e': 0.9532444589244301}",20,0,-103.15915417910944,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
308,False,"{'a': 0.4, 'e': 0.9529417820853506}",25,0,-107.58977759639754,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
309,False,"{'a': 0.4, 'e': 0.9526381523045685}",20,0,-90.14174075204753,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
310,False,"{'a': 0.4, 'e': 0.9523335698857134}",25,0,-181.63022043296374,"{0: 12, 1: 2, 2: 6, 3: 4, 4: 1}",0
311,False,"{'a': 0.4, 'e': 0.9520280351333678}",25,0,-118.23057698730751,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
312,False,"{'a': 0.4, 'e': 0.9517215483530664}",20,0,-26.597577486476965,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
313,False,"{'a': 0.4, 'e': 0.9514141098512959}",20,1,-3.326551363351144,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
314,False,"{'a': 0.4, 'e': 0.951105719935495}",20,4,-43.607653968659,"{0: 10, 1: 0, 2: 6, 3: 0, 4: 0}",1
315,False,"{'a': 0.4, 'e': 0.9507963789140532}",30,0,-222.39641142157686,"{0: 15, 1: 2, 2: 9, 3: 1, 4: 3}",0
316,False,"{'a': 0.4, 'e': 0.9504860870963119}",35,5,-76.51649121655116,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 1}",1
317,False,"{'a': 0.4, 'e': 0.9501748447925626}",25,0,-55.368427056003135,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
318,False,"{'a': 0.4, 'e': 0.9498626523140478}",20,0,-191.93272383666897,"{0: 11, 1: 3, 2: 1, 3: 1, 4: 4}",0
319,False,"{'a': 0.4, 'e': 0.9495495099729597}",25,11,-44.416751670194174,"{0: 8, 1: 1, 2: 5, 3: 0, 4: 0}",1
320,False,"{'a': 0.4, 'e': 0.9492354180824408}",20,0,-41.52954586200278,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
321,False,"{'a': 0.4, 'e': 0.948920376956583}",25,0,-93.71228561856371,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
322,False,"{'a': 0.4, 'e': 0.9486043869104273}",30,0,-151.7659785583177,"{0: 17, 1: 4, 2: 5, 3: 3, 4: 1}",0
323,False,"{'a': 0.4, 'e': 0.9482874482599637}",20,6,-32.87381272448931,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
324,False,"{'a': 0.4, 'e': 0.9479695613221308}",25,0,-253.05419775210825,"{0: 12, 1: 1, 2: 6, 3: 2, 4: 4}",0
325,False,"{'a': 0.4, 'e': 0.9476507264148157}",35,6,-178.16396041238397,"{0: 18, 1: 2, 2: 5, 3: 1, 4: 3}",1
326,False,"{'a': 0.4, 'e': 0.9473309438568531}",20,0,-112.32221416200125,"{0: 11, 1: 5, 2: 2, 3: 0, 4: 2}",0
327,False,"{'a': 0.4, 'e': 0.9470102139680256}",20,0,-78.82078943819803,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
328,False,"{'a': 0.4, 'e': 0.9466885370690631}",20,0,-102.9726931592616,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
329,False,"{'a': 0.4, 'e': 0.9463659134816423}",35,11,-52.811334531872454,"{0: 16, 1: 6, 2: 1, 3: 0, 4: 1}",1
330,False,"{'a': 0.4, 'e': 0.946042343528387}",30,15,-63.517854347941565,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 1}",1
331,False,"{'a': 0.4, 'e': 0.9457178275328669}",20,0,-154.8519788840629,"{0: 11, 1: 1, 2: 4, 3: 2, 4: 2}",0
332,False,"{'a': 0.4, 'e': 0.9453923658195982}",20,0,-52.11796863106121,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
333,False,"{'a': 0.4, 'e': 0.9450659587140423}",25,3,-5.5109546658305355,"{0: 19, 1: 2, 2: 0, 3: 1, 4: 0}",1
334,False,"{'a': 0.4, 'e': 0.9447386065426066}",25,0,-111.62120319536156,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
335,False,"{'a': 0.4, 'e': 0.944410309632643}",20,0,-82.61620991031094,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
336,False,"{'a': 0.4, 'e': 0.9440810683124485}",20,0,-90.12466699979919,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
337,False,"{'a': 0.4, 'e': 0.9437508829112643}",30,0,-112.50284968791865,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
338,False,"{'a': 0.4, 'e': 0.9434197537592759}",25,4,-29.565620036609886,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 0}",1
339,False,"{'a': 0.4, 'e': 0.9430876811876123}",20,0,-82.36114197735274,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
340,False,"{'a': 0.4, 'e': 0.9427546655283462}",20,0,-153.14898899646278,"{0: 9, 1: 5, 2: 2, 3: 2, 4: 2}",0
341,False,"{'a': 0.4, 'e': 0.9424207071144931}",35,2,-95.05361361122216,"{0: 22, 1: 6, 2: 3, 3: 1, 4: 1}",1
342,False,"{'a': 0.4, 'e': 0.9420858062800114}",25,9,-69.49603293238411,"{0: 9, 1: 0, 2: 6, 3: 1, 4: 0}",1
343,False,"{'a': 0.4, 'e': 0.9417499633598019}",25,0,-76.88670426364064,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
344,False,"{'a': 0.4, 'e': 0.9414131786897075}",20,0,-73.84810862564811,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
345,False,"{'a': 0.4, 'e': 0.941075452606513}",20,0,-193.0918791874436,"{0: 10, 1: 1, 2: 4, 3: 2, 4: 3}",0
346,False,"{'a': 0.4, 'e': 0.9407367854479443}",20,0,-67.19169361409003,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
347,False,"{'a': 0.4, 'e': 0.9403971775526684}",25,3,-59.70924805868469,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 0}",1
348,False,"{'a': 0.4, 'e': 0.9400566292602934}",20,0,-94.67027722041595,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
349,False,"{'a': 0.4, 'e': 0.9397151409113674}",30,0,-39.14378494681676,"{0: 23, 1: 3, 2: 3, 3: 1, 4: 0}",0
350,False,"{'a': 0.4, 'e': 0.9393727128473789}",25,0,-130.16987092821472,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
351,False,"{'a': 0.4, 'e': 0.9390293454107558}",20,0,-100.87179749845546,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
352,False,"{'a': 0.4, 'e': 0.9386850389448655}",20,0,-159.87502355688227,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
353,False,"{'a': 0.4, 'e': 0.9383397937940146}",25,0,-99.37481188822723,"{0: 17, 1: 3, 2: 2, 3: 2, 4: 1}",0
354,False,"{'a': 0.4, 'e': 0.937993610303448}",25,0,-144.3318770968577,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
355,False,"{'a': 0.4, 'e': 0.9376464888193493}",25,0,-189.68591438287243,"{0: 14, 1: 0, 2: 8, 3: 0, 4: 3}",0
356,False,"{'a': 0.4, 'e': 0.9372984296888399}",30,0,-107.16672525036142,"{0: 18, 1: 4, 2: 7, 3: 0, 4: 1}",0
357,False,"{'a': 0.4, 'e': 0.9369494332599789}",25,0,-49.86845655138012,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
358,False,"{'a': 0.4, 'e': 0.9365994998817627}",25,0,-186.72321233278828,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
359,False,"{'a': 0.4, 'e': 0.9362486299041247}",20,15,-14.55846324704116,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
360,False,"{'a': 0.4, 'e': 0.9358968236779348}",20,0,-103.50734721051352,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
